%problem #, theta(deg), phi(deg), A, B, C, mu, a, source
5, 80.6634325317, 86.3461329949, 0.0161061120662, 0.047640172203, 0.897184526897, 0.011629698675, 0.0360542633208, 6.99109230928e-18
2, 39.5764340672, 31.7732376548, 0.361711912562, 104.634517831, 0.693316604921, 2.17242254569, 3.61208078282, 0.0
4, 8.51550865146, 49.5101289221, 14.2077666968, 0.00136934221064, 0.270881341488, 2.60002314464, 0.164057286264, 1.10134124043e-13
1, 28.5898021309, 45.8367785738, 201.241221306, 0.00207645611733, 0.498293073575, 0.608080378151, 0.00350214392323, 5.49560397189e-15
0, 46.2175925344, 35.2925913249, 109.374925206, 0.00395464000041, 0.147891252282, 0.686207524913, 0.0834335458775, 0.0
3, 50.5645281402, 68.5311066339, 122.675152715, 4.90836944607, 0.719092288193, 2.39692487121, 0.319788991541, 6.53699316899e-13
7, 56.7397181748, 85.9446657905, 0.791302692962, 0.0289837875875, 0.865070570746, 1.22163587639, 0.0324311672903, 5.41233724505e-16
4, 57.7330688476, 43.7878220381, 26.3732995184, 0.461417614923, 0.830980407693, 0.66377719395, 0.00634700644055, 1.10120246255e-14
7, 30.1465276635, 24.297869235, 0.426832434647, 0.0011044079495, 0.166758192508, 0.812294993771, 6.7214648756, 1.21430643318e-15
4, 46.5671724947, 4.44937595563, 0.651329480131, 3.09643784168, 0.569676914839, 0.317766030328, 2.76938583059, -2.08166817117e-16
5, 73.754354772, 21.5689507534, 51.0160799022, 0.00504539313631, 0.160714187736, 1.56594062808, 0.00106652191102, 3.5166314305e-14
6, 20.7476311956, 62.9406723782, 8.73324374498, 449.515912658, 0.257841754817, 2.96627240936, 0.141403405141, -3.61377594515e-14
0, 85.4733711391, 52.9385860051, 264.366002378, 3.23115800391, 0.727700252832, 1.47776057628, 4.41431573339, 0.0
6, 49.5489887775, 55.7758405478, 0.027677984202, 0.0221655776598, 0.934571755981, 0.930818330683, 0.00792869504311, -1.31866089229e-17
2, 29.8965582422, 70.0275882421, 4.55208241074, 8.1158080371, 0.921723045241, 1.66752553077, 0.302036232817, 0.0
4, 40.0323662736, 78.3811452392, 0.778756888544, 32.7483671641, 0.940656407158, 2.13787313179, 0.306767635909, -4.4408920985e-15
4, 12.0815905252, 29.021276412, 454.165804753, 176.522829103, 0.656451844824, 1.01992759803, 0.574951187052, 1.31450406116e-12
0, 56.4599512717, 85.0639529729, 592.899709336, 115.506916329, 0.229360245264, 1.44397485476, 0.00967031751366, 0.0
7, 68.7749689065, 88.7132971538, 0.0992534758835, 0.455965768238, 0.842082443889, 1.65542562672, 0.0101303846201, -5.63785129692e-17
0, 3.30549252819, 0.942169345797, 0.0102201763872, 0.10771487419, 0.600420680098, 2.98707463009, 0.00163113510412, 0.0
0, 1.3901544567, 68.8614092453, 11.2938342026, 0.193431342159, 0.51891949959, 2.58701232315, 0.00562177123334, 0.0
7, 17.2869548597, 69.1267280718, 279.991693441, 0.002107652775, 0.27242372192, 0.98107850388, 5.28748050047, 4.05009359383e-13
1, 82.6677960713, 46.8601070631, 0.00445500588319, 59.5506981929, 0.276737073962, 0.0939052692507, 0.566165351443, -8.70744448767e-14
3, 84.5923269846, 84.8846161474, 195.217116659, 0.00169353437037, 0.397303328793, 2.74511668858, 0.359271447793, -2.27373675443e-13
3, 48.3857586067, 82.9065063401, 408.652586346, 0.220300361387, 0.99822378356, 1.6299938102, 8.30314151428, 4.36557456851e-10
4, 85.4665412732, 67.4564040344, 578.109555734, 1.67688763218, 0.465516272457, 1.75445878219, 0.0058614705346, 2.59348098552e-13
7, 5.62131665149, 43.1871401558, 0.00380062360187, 96.35503704, 0.388382546122, 1.39785692994, 0.0117821174088, -7.33767278031e-15
6, 80.1393614066, 85.6787345166, 46.3067058793, 0.0152701433737, 0.873756499956, 0.858221991706, 0.0028488093096, 2.16493489802e-14
1, 6.96285430841, 26.4877096513, 0.0105422719928, 0.0415053496033, 0.475949703127, 0.66981518535, 0.00230284119219, 3.86485516662e-17
6, 56.4383880624, 8.01092462854, 73.8013549291, 0.0170021342562, 0.891762074939, 2.71325587135, 0.316878999203, 3.8635761257e-14
4, 0.453243992624, 21.8900875469, 0.00883834128002, 20.1932325202, 0.433934437132, 1.91752971715, 4.69540118672, 7.84439180279e-12
0, 59.0357899714, 36.3904516974, 22.8231952783, 260.499635721, 0.739919007597, 2.26811138805, 0.00893617153019, 0.0
1, 44.9051399644, 68.4727897259, 0.0849733044444, 37.1263505169, 0.87248378322, 2.75817098136, 3.81412414114, -3.53050921831e-14
0, 61.0300055297, 50.954928209, 40.4912277283, 4.75279260752, 0.200754151668, 2.85322850771, 0.0280225003339, 0.0
7, 18.6614032103, 65.343920954, 29.1715111754, 0.00136065198692, 0.596605353479, 0.68971267265, 0.00625490901523, -3.40005801291e-15
3, 46.4835340589, 60.1851949804, 0.377190901189, 11.180325866, 0.961435638102, 1.94661902366, 0.157894038062, -4.37150315946e-15
2, 81.3309627601, 65.7969360401, 0.00483632620679, 110.637139506, 0.725711743019, 2.16067822064, 3.25418286831, -1.42108547152e-14
0, 66.9484420143, 48.0924936966, 0.0706062004591, 0.00101009309395, 0.154910266374, 0.619868631586, 0.00539025347587, 0.0
2, 57.5324582516, 86.7016240902, 0.00712618584115, 0.176519144821, 0.360777058506, 1.90256033298, 0.0218814748112, 0.0
2, 36.4667961756, 34.3098441123, 1.07934645333, 952.929199728, 0.443312696277, 1.85515531879, 0.179689497063, 1.13686837722e-13
3, 5.68033914014, 56.1186431585, 0.0255572119448, 0.0750338367029, 0.18505659432, 1.88644504461, 0.118998022406, -3.99392975289e-17
5, 85.4383978848, 61.6174415904, 14.9067411724, 1.01731760199, 0.975441990965, 1.08247970276, 0.020442077209, 1.08801856413e-14
6, 87.3233351043, 28.8085204396, 324.306513561, 4.42781676285, 0.364833270261, 1.5917293917, 9.18964191716, 2.84217094304e-13
2, 44.5908272908, 56.2448724114, 192.803810879, 0.121270339702, 0.60805438863, 2.21680369526, 0.615301321398, 2.35922392733e-15
6, 39.0548928603, 16.3972505351, 0.0809725080808, 0.0107370394905, 0.595924194321, 0.0635395767938, 0.00205938016273, 1.97119389903e-17
1, 75.8098322348, 60.8121960653, 0.237345116502, 256.75626461, 0.522084217807, 1.36415381958, 0.013563106149, 9.34703703326e-13
2, 22.2196372545, 64.3449010015, 0.00562338449441, 3.44237966949, 0.3150917507, 1.21717489258, 0.00123576689037, -4.4408920985e-16
6, 4.50971830564, 43.6143247774, 0.00465260111529, 137.798100946, 0.678085107767, 1.09785314638, 0.0053122120869, 2.7206374911e-14
4, 52.8984374016, 79.528707224, 1.18892672219, 4.98739617082, 0.735028789844, 0.495260190879, 1.41129970319, -5.99520433298e-15
5, 61.3102565495, 26.6437558266, 275.784809738, 0.00469623030056, 0.813715070443, 2.7439827977, 0.0128057724461, 3.2596148003e-13
6, 3.60629979478, 74.6093467064, 505.449092711, 0.0375613186085, 0.0905058809454, 2.11026220835, 5.22925172799, 1.10333964187e-12
5, 18.5089125695, 63.8132349473, 928.063836803, 0.00999751250635, 0.821164069779, 0.828095516788, 0.2065459014, 3.14415160574e-12
2, 36.4200207038, 33.2599651324, 146.180973054, 4.55041803557, 0.614758547599, 0.75921969381, 0.0848811769923, 0.0
6, 88.4154712015, 34.8450653019, 34.7236747031, 16.9179820223, 0.356033892982, 0.162391129507, 0.102997267306, 1.98729921408e-14
6, 5.09374285815, 46.2597553023, 0.245695562726, 4.16735654846, 0.680617155592, 0.777495851696, 0.336210918693, -4.55364912444e-17
2, 57.7100168613, 85.4766402715, 0.137466475383, 0.00290731935913, 0.325219718336, 2.26059767886, 0.00883723540942, -4.33680868994e-19
3, 83.4383452276, 69.096334167, 0.0779314597148, 3.29737981237, 0.805388169843, 2.5429980448, 0.0652767893169, -2.29677388219e-15
7, 40.2973851047, 82.523953681, 72.2522331786, 0.286555665084, 0.973739589463, 2.80364907867, 0.597443637352, -6.39488462184e-14
4, 26.4174177337, 7.47089170357, 0.0350658088185, 24.1140735263, 0.608035698824, 0.350595507317, 0.027295289656, 3.46040064008e-16
7, 81.9604793524, 38.4660005992, 3.98154982557, 58.089323568, 0.0365497212427, 1.58243855685, 0.00214854193662, -5.813058368e-15
5, 63.3846132154, 43.9657787623, 8.3341424155, 0.00114345466288, 0.888408831637, 0.976430332982, 0.282971218696, 2.53130849615e-14
2, 12.2494992041, 85.766111428, 336.341802421, 5.32733738139, 0.32315196498, 0.66495901343, 0.1649661789, 4.4408920985e-15
3, 77.7328382801, 84.5370653383, 168.866076745, 75.7329590423, 0.657145753264, 2.37897550256, 1.25912232748, 1.36424205266e-12
4, 7.79467025831, 22.0894137636, 44.7980500642, 566.018263046, 0.34037137871, 1.77152802145, 0.0261877990224, 6.87089274365e-14
2, 43.6013898999, 58.2843534528, 0.00122949951083, 13.145949628, 0.80434789283, 0.811605476157, 0.00291551159935, 0.0
5, 66.0096617749, 3.45257579896, 5.62305779713, 0.00768476028756, 0.473757618265, 1.33507044191, 0.124793294013, -6.45317133063e-15
7, 11.1652799488, 12.0010895117, 0.0498897891597, 0.0232729695007, 0.940043465264, 1.28715865066, 4.2333986605, -2.33103467084e-16
7, 18.0684454835, 27.5117581187, 0.00302758239629, 0.0356314536625, 0.696448516404, 0.826610453851, 0.00991285565277, 5.73441305291e-19
5, 73.1610004152, 84.8374967556, 168.533017773, 0.112103271522, 0.792335373692, 1.18297110722, 0.033239399518, -5.48006084955e-13
2, 19.5613058532, 72.7822731763, 52.846190957, 7.79862780607, 0.955328922738, 1.30316168964, 5.94849748173, -5.3290705182e-15
7, 54.7731580432, 34.3392281113, 918.903949355, 0.0285237877468, 0.532851768548, 1.98195001733, 0.399699219763, -6.25277607469e-13
3, 83.1268716003, 54.0055138372, 0.222017407515, 9.32891868032, 0.708406388113, 0.936674035631, 0.0797909505264, 6.93889390391e-18
5, 10.6986853259, 57.1560038787, 0.0147349547155, 0.0534631241909, 0.466888043815, 2.69236082835, 0.00307365372235, 5.06034423349e-17
1, 84.3292042979, 72.5597669589, 5.24336127087, 0.0248638482478, 0.199468639087, 0.647656618873, 0.00295207848727, -5.89805981832e-17
2, 5.35668258844, 8.94514396034, 0.00270298552633, 8.84355554607, 0.352258588955, 0.827749830783, 7.50029568055, 0.0
7, 62.3627756168, 47.6383867546, 0.0486352966631, 0.00108164261616, 0.226140030848, 0.430597364374, 0.00432499934108, 1.41420620874e-17
3, 65.5808381035, 83.7676440294, 0.0755225146339, 0.0112183379475, 0.503854854895, 1.13328550614, 0.172657264742, -1.38777878078e-17
4, 10.5912759051, 16.5642089082, 0.00169658573605, 0.0054416047089, 0.550501289053, 2.1287897905, 0.838626176708, 1.32272665043e-16
0, 14.0907028156, 18.8217840413, 653.463389521, 0.463794822228, 0.712742186127, 1.42323956831, 1.07225279708, 0.0
3, 23.9895943907, 3.64749885935, 1.02571569568, 84.5707025522, 0.135068867237, 2.70802867168, 6.49297186028, 5.8386628865e-13
0, 2.38513721031, 26.5573509311, 225.616771915, 221.739574618, 0.547642890471, 0.798700291438, 0.0394142454136, 0.0
3, 3.50518441995, 79.9209169132, 2.95407720081, 864.705022117, 0.091538676575, 0.327805699886, 0.0203649358381, 2.50475530074e-13
2, 7.36657371508, 8.44898437576, 37.4872616034, 39.1269968334, 0.273448324883, 1.48649654983, 2.23456022987, 0.0
2, 62.7468884624, 49.2406182863, 21.2991873687, 0.0248771951134, 0.996488040218, 0.752265746367, 0.00113754467739, 3.46944695195e-17
7, 56.3728939606, 68.1986037072, 0.0805856045752, 0.00628029313375, 0.666559309211, 1.99783280532, 4.91780289324, -4.30211422042e-15
1, 11.6102751505, 8.16035913733, 0.00135532257906, 0.00153862457299, 0.881668298294, 0.422054767208, 0.0338009751321, -1.43728256259e-18
6, 66.2073704861, 34.9247695153, 0.91538764652, 401.702071923, 0.150945429239, 1.83015772519, 0.208521507188, 4.40342207142e-14
1, 85.276528135, 39.6563440916, 1.6538730616, 181.435870924, 0.70887114929, 1.05435921255, 1.75989009902, 1.24344978758e-14
1, 28.7276867581, 88.9673026542, 42.1087778222, 27.6955773828, 0.92048429738, 1.09942144023, 1.3413620075, 1.4921397451e-13
3, 12.807771533, 39.5173725619, 0.00211128126526, 6.64849467301, 0.990607178729, 0.285680548822, 0.00571071876095, 4.34532978845e-15
3, 31.8414599383, 73.4963404639, 0.146540054565, 879.883476869, 0.313524544228, 1.92101480397, 0.0267370036733, 1.21225945948e-13
4, 62.4297695646, 47.4073514087, 0.0017915267282, 0.0014376196012, 0.786001656185, 0.457074543019, 0.182427265335, 7.52165257162e-18
2, 32.071565534, 20.175907672, 0.0377695358398, 219.38293392, 0.690158266851, 2.76909947789, 2.00076728185, 0.0
3, 41.3529852319, 48.3095772743, 0.114831923722, 0.0107933256553, 0.419928623425, 0.766396213974, 0.711990976125, 3.60822483003e-16
5, 41.8966178269, 44.4941812072, 0.00166463873868, 1.72137113162, 0.200723575093, 0.531806916583, 0.00501670970199, -2.41290252278e-16
4, 56.7147422766, 89.7451745018, 0.00659495286441, 696.698280273, 0.824925326961, 1.06948472878, 0.021521163524, 1.49174374025e-13
5, 38.1450305418, 39.0417463962, 21.5540304011, 0.0759620309371, 0.602275928204, 2.0160497307, 5.58477071425, 0.00463104248047
2, 8.1153923233, 18.921776483, 11.3701930811, 11.7172196172, 0.7336747279, 2.97523115731, 0.0162180959454, -1.7763568394e-15
6, 47.7722322067, 77.0983904285, 0.549574013286, 83.9237499664, 0.27755916518, 2.91501475607, 0.244934345988, -1.15463194561e-14
0, 72.3490442602, 15.7769668465, 0.566441657777, 0.00167990570364, 0.920173339422, 1.31600863748, 0.0294998469589, 0.0
6, 19.7083714224, 82.0381945218, 0.0168308419557, 0.0101152211151, 0.632707600759, 2.43273336895, 0.212547794908, 4.10912623372e-17
2, 79.9946716142, 13.2594750307, 0.0565585053451, 0.86433916678, 0.272547980948, 0.479587344238, 0.047555864349, 0.0
2, 2.17724937205, 59.0422580763, 0.00144253764836, 0.0109242194745, 0.27107336847, 1.71027191542, 0.0377996469408, -3.46944695195e-18
5, 30.9865924111, 23.9122569809, 0.0538317641579, 0.195085044737, 0.259787888896, 0.422222332072, 0.0059977812575, 4.08744219027e-17
4, 34.8615953477, 71.0954933958, 0.740960109639, 168.291355021, 0.257368913139, 2.42712296685, 0.00970571074541, 4.61228277793e-14
7, 88.0190277401, 2.31864242445, 0.0677760990624, 0.00162762617493, 0.542260059774, 1.15830626578, 1.18818727056, -4.27826177263e-16
0, 88.8065779887, 47.2404770834, 35.4521652296, 16.8317840243, 0.49583089052, 0.56615173522, 0.00198230458081, 0.0
6, 52.6647060936, 58.7452207144, 0.00255541454925, 38.2307649175, 0.349490140029, 2.14064355177, 0.0126236357569, -2.81910183132e-15
5, 81.690821686, 77.0628689891, 3.8541622478, 0.0244737586266, 0.934830131378, 1.51145179504, 0.0609167724227, 4.99600361081e-15
4, 57.3864049179, 17.4943307061, 0.0124407424591, 13.2890138534, 0.424834463794, 0.103676014271, 0.00620880108225, 3.31934339634e-15
5, 61.8934986534, 32.4249155919, 73.1750519587, 0.00384015988386, 0.50313419203, 2.08548913362, 0.154327895525, -1.10134124043e-13
7, 39.9988398395, 34.5398877894, 174.147053364, 0.349040526837, 0.384848554719, 1.90093104662, 0.776655031389, -2.61124455392e-13
2, 35.0258541957, 33.8477126594, 2.69011775947, 8.65727531454, 0.958709454173, 0.330386417114, 0.298849360023, 1.7763568394e-15
6, 8.93086904634, 10.613785241, 0.0109134156365, 0.791348169022, 0.024448929916, 1.07167262573, 0.00489356956304, 1.14851711947e-17
2, 84.8494056186, 33.1794708383, 0.331273190681, 0.0282176764978, 0.0593454150133, 0.692055172202, 0.0114145020405, 0.0
2, 43.4278653692, 36.8499085936, 4.13548761389, 4.48991007485, 0.530595922174, 1.17285542282, 0.0143585180186, -8.881784197e-16
5, 84.4089036357, 62.3903491965, 3.10627150752, 0.0291789534919, 0.877834657021, 0.385880837662, 0.0784561062076, -9.63118473862e-15
6, 82.4882743666, 8.02864921728, 11.554095937, 316.140640857, 0.615716327946, 2.91149597361, 6.16024482193, 2.3758772727e-14
0, 66.7305059684, 15.955565357, 0.0138956161959, 110.010570474, 0.284702614285, 0.93068944383, 0.616281698251, 0.0
5, 78.1126660621, 55.7432164512, 0.853595744086, 0.0309744733162, 0.62084504864, 0.412649361343, 3.33488630615, 6.99440505514e-15
5, 41.5360196266, 3.58470188972, 0.0013191740863, 0.109432450165, 0.468114092817, 2.59166731743, 0.576005855275, 3.04227129599e-16
5, 64.1517790134, 16.314067707, 502.809375831, 0.0118847804541, 0.955184944041, 1.96119923806, 0.00213185185153, -7.4884543011e-13
6, 19.6290727744, 46.2516893093, 37.3646766787, 0.00290525595205, 0.573728029819, 1.81191225304, 0.400456630016, -3.04201108747e-14
4, 12.8786582706, 89.1225716139, 425.568187221, 869.514206511, 0.569559330261, 1.2006586688, 0.0138321972884, 2.08222328268e-13
3, 14.5352175287, 25.0190970325, 3.85204854611, 0.0084819781735, 0.809883703283, 1.60020230428, 8.90639739698, 5.87618842474e-12
1, 23.4274818892, 88.0234204457, 0.181568339108, 95.8321220578, 0.460255460118, 1.82481230396, 3.57445627162, -1.40443212615e-14
0, 71.8038777818, 69.1333926686, 0.0646595995022, 0.0041903546265, 0.325296852589, 2.29136421779, 0.00815029301651, 0.0
2, 58.228084887, 31.2876472604, 0.00698596320139, 319.89286694, 0.479739890878, 1.26576010398, 3.91123548703, 0.0
6, 57.129513624, 56.5959083862, 0.0041676072247, 0.0185208712184, 0.669485229254, 0.141733833388, 0.754980841341, 2.84603070277e-18
1, 49.7067087544, 56.0726885367, 0.00227138488093, 7.6424018272, 0.773355873906, 2.88090540177, 0.00466208203265, -5.93819562749e-15
6, 13.5690026392, 65.6919712975, 4.6010256184, 235.958310099, 0.806351054097, 2.99284112664, 3.36475665885, 1.08107967023e-14
5, 28.3486142022, 63.6174802931, 41.929456631, 33.579597423, 0.765269113154, 1.14555535738, 2.81919668906, 6.48014975013e-12
6, 73.1414538943, 64.9265408477, 6.87699111124, 0.105773192232, 0.310862676544, 2.1979240926, 8.12871144841, -1.86517468137e-14
4, 40.7626822165, 39.9408238467, 0.00566327720973, 0.0700177361821, 0.823999531938, 2.04436546648, 0.0596984199323, -3.08997619158e-18
4, 38.4996518705, 83.5682785305, 0.840523461243, 61.1773883166, 0.776345674786, 2.08025933761, 6.65427556782, -0.090087890625
0, 25.5937864312, 85.5684522621, 0.0942516349393, 0.00840753528913, 0.788391446196, 1.78119727351, 0.0216042504106, 0.0
1, 11.2667417444, 16.7874691643, 0.0163627622135, 0.353299024545, 0.895073152453, 1.29438363576, 1.32323772721, 2.59395369767e-17
6, 32.9450078391, 3.49320097151, 11.9136104789, 0.0482336942275, 0.482308848402, 0.786714258433, 0.00207208043127, 4.9115551036e-14
5, 58.6945877478, 59.3736444689, 9.92498731717, 99.2740512772, 0.0595524419834, 0.773079633006, 0.0459390609896, 1.92346139016e-14
5, 36.6005877731, 59.274292213, 904.989595236, 176.603276307, 0.256929507779, 1.85697436168, 4.0970128144, 3.30209732056e-05
4, 44.3748827029, 58.7754898068, 78.4300772697, 0.129006255232, 0.855438100455, 0.898015547839, 0.742588297958, -3.58824081559e-13
0, 11.8009627736, 40.5494962345, 1.90729854539, 0.00766860365538, 0.506038456544, 0.920356775814, 0.0231632037059, 0.0
4, 63.0086067576, 75.3060811604, 0.00132604272058, 0.00435430145629, 0.792669138278, 0.549595025053, 0.145157152386, 5.08219768353e-18
2, 26.0715355894, 8.90564144458, 788.283068693, 0.379846719894, 0.361543231004, 2.33629517277, 0.00140324880139, -5.55111512313e-17
0, 78.3509761974, 84.3442213974, 0.219038347165, 0.00271470189597, 0.0899810151335, 2.12803536942, 0.258222418492, 0.0
6, 26.7898103188, 3.65732679208, 0.385150150632, 2.71856999712, 0.784264617467, 0.0555372642843, 0.801901996864, 3.30302191848e-16
7, 79.8347473184, 39.5272998942, 0.00406774821773, 141.752620715, 0.987774059358, 2.50899231643, 3.66775819887, 1.73407295467e-14
4, 37.3674761347, 39.0226236892, 0.00221055691642, 1.46379791586, 0.646185215359, 0.707952080615, 0.0413331351065, -1.78649412971e-16
7, 17.4981118572, 70.1501435553, 239.619559865, 1.18629250617, 0.0306017792161, 2.04785642647, 1.30229683522, 6.54409859635e-12
2, 19.0661585524, 86.510016869, 312.900151841, 3.30548064654, 0.373720327026, 2.50894342871, 0.00956477124211, -4.4408920985e-16
0, 84.2671089973, 2.75896017764, 628.449017751, 54.9654540484, 0.863873572271, 2.55946284455, 0.00563651118192, 0.0
0, 39.6416182783, 45.9963472022, 0.544806393196, 0.0371797855697, 0.103915505649, 1.98271910062, 0.0355056922119, 0.0
3, 32.9198033737, 26.1968321102, 0.767439663038, 0.001479165727, 0.911025946809, 0.24303312801, 0.537427368524, -3.44169137634e-15
7, 6.66737057311, 26.4647025713, 677.904866604, 0.316270595696, 0.422629689447, 1.88470099487, 0.00183383221748, -1.16712195464e-13
7, 4.32346241889, 79.8131492377, 287.616940615, 0.0249394671849, 0.900174503854, 0.290358658584, 5.77484514689, 1.17772458452e-12
2, 57.4776385175, 5.43350161603, 0.00830734135029, 0.0793599961473, 0.375331496148, 0.774731191917, 0.0061692059928, 0.0
5, 35.9043643192, 47.6292780114, 7.12015678717, 7.10134295937, 0.476349055488, 1.33908791619, 0.311950572488, 5.10702591328e-15
0, 78.5132275637, 7.17463440971, 409.697050317, 0.0149826831002, 0.95980643111, 0.563421627255, 0.461307967255, 0.0
4, 38.9529362735, 11.4712511528, 5.61589390569, 806.368304013, 0.842946894924, 0.596791928162, 0.493000982592, -4.48530101949e-14
4, 23.8260440397, 54.6432842159, 188.094169993, 0.00520865398613, 0.646275729368, 2.94201669252, 4.47947709911, -257792.0
5, 17.1836714745, 23.4647255803, 0.742507714306, 0.572665693961, 0.542451231125, 0.0334578509094, 0.863605305016, -2.12503625807e-17
2, 17.4438054072, 78.3638336756, 0.00236953725709, 0.105377232689, 0.0392510131059, 0.466083341915, 0.00224564323356, 0.0
3, 1.99376523499, 3.95092573648, 0.0739032716523, 1.957374703, 0.906979834769, 0.254002633656, 0.235580997715, -8.35452958662e-15
4, 32.2026549673, 51.3056769796, 0.888762667081, 0.112510678359, 0.546053862155, 1.49659388289, 0.427457599348, -2.22044604925e-16
4, 24.4798534648, 82.7127500815, 4.7971031804, 131.61134917, 0.729578138137, 2.22477945443, 0.0248454722974, 4.31044089311e-14
5, 9.67699787177, 79.385615527, 0.00115227662931, 0.133119785871, 0.460805757936, 2.93313438765, 0.0109914434361, -6.7703343474e-18
2, 44.3597536271, 8.28063712422, 0.183892126841, 0.0848016208895, 0.561642127178, 1.13083082774, 6.24933586424, -2.77555756156e-17
0, 89.8947744259, 9.50599723694, 0.00799075493227, 126.171860719, 0.222032704529, 2.22734134071, 0.639383576946, 0.0
7, 31.5916298743, 20.6591730671, 62.7066737058, 73.4240960722, 0.0652334854974, 0.417036749805, 0.00936232650603, 8.47238945667e-15
6, 14.0660325975, 83.2896569579, 16.1431386212, 11.4274088774, 0.673327940284, 0.56200409494, 0.00521750594363, -1.00679013737e-15
7, 80.2465506645, 48.5702664742, 286.69573716, 0.33289163754, 0.323764313428, 0.771277747718, 0.247534488713, 7.46069872548e-14
2, 74.394710105, 6.85639837874, 0.117699116633, 0.00381673883385, 0.877041877605, 0.383281727192, 0.00609642612649, -8.67361737988e-19
4, 81.6387366907, 77.658279414, 0.00260077472787, 3.0363560137, 0.4978429014, 1.98630331405, 8.76551750693, 0.0888671875
0, 61.5583891019, 19.6387662309, 163.188131574, 0.0107312187015, 0.636522126929, 0.10189834106, 2.31814508465, 0.0
3, 26.0056177003, 25.2088191348, 40.4070677576, 484.474500204, 0.227656209158, 2.75730780536, 0.0419459708331, -1.32727162594e-13
5, 69.7512767839, 35.0855101022, 4.66401572508, 0.263404131809, 0.877279607838, 2.95722173735, 4.54434504794, 17088.0
2, 18.0449747399, 1.41194474695, 0.0304011821646, 1.11611784501, 0.930898572568, 2.85560895162, 0.00119846451316, 0.0
7, 37.684683573, 18.0673088431, 111.785307296, 5.58526548823, 0.189992983268, 2.19658135031, 0.00326725050827, 5.75928194024e-15
5, 58.1872884153, 49.8335064144, 0.551688080646, 22.5709923655, 0.00663323992144, 0.621650749084, 0.141300228426, -8.15320033709e-16
6, 20.56424867, 4.76732265603, 11.4198503488, 0.143849569338, 0.534033485565, 0.248233919476, 1.22315169923, 3.60822483003e-14
5, 41.3306707689, 43.0802614954, 179.909425675, 0.00175493152874, 0.532269444463, 0.597478015636, 0.00545348454507, -3.57353036051e-13
1, 48.3021965075, 80.5187359191, 0.0449353971364, 0.15683246534, 0.349116745674, 0.107891018874, 0.78969612754, 5.55111512313e-17
6, 15.0804698932, 43.3607786178, 70.5481563288, 0.00282467859304, 0.358377121706, 2.40772467362, 0.154960736588, -3.66373598126e-14
2, 26.9549134906, 61.6642852829, 0.576922137652, 22.3175365287, 0.806832461933, 1.24392123906, 0.254271625621, 0.0
7, 34.1376514251, 2.79879501942, 0.328041360133, 2.55028576543, 0.916460461143, 1.63053207497, 0.0376104572366, -8.10983225019e-17
7, 43.739861124, 3.81137341263, 0.613253309649, 0.00103768334988, 0.204871534328, 1.54028106156, 7.22302031862, -1.59941504485e-15
2, 63.973780125, 41.4927420295, 0.00294964451696, 0.0492254518269, 0.170808680446, 2.66411497081, 0.00505272792124, 0.0
0, 16.7977480111, 42.1988501697, 140.267196976, 1.20570277773, 0.426923425595, 0.886594275349, 0.307927146179, 0.0
2, 79.2637806049, 50.791674879, 33.1595960807, 0.147114809569, 0.722137773422, 0.795519232623, 6.66283122437, -1.17961196366e-14
7, 49.3829595733, 84.0782290871, 0.147834599596, 136.507680802, 0.207662678228, 1.14943871865, 0.00943156710611, -1.23776043668e-14
6, 57.9003949173, 83.2329664463, 650.073544831, 63.042882747, 0.965008109676, 0.193801154136, 0.00294969558008, -2.50990200845e-13
1, 6.25452660926, 0.238312334942, 0.0157527918955, 0.00455510836479, 0.150558680155, 2.01584631577, 0.00600173588966, 5.89525425174e-19
4, 62.3286661217, 40.1439359585, 0.00990206184407, 0.0708427323414, 0.27501886663, 2.35300936552, 0.00286695620983, 1.24818775107e-17
2, 60.3081235512, 45.7831201847, 0.0562781788386, 0.00638844539558, 0.971336381272, 1.24176923874, 0.0386165221115, 0.0
2, 23.6146749315, 64.3121950661, 0.165308485798, 4.68462869219, 0.174864811546, 0.885710477703, 0.357305178329, -8.881784197e-16
6, 15.0803003437, 31.1642892916, 0.131813197547, 0.00277652254771, 0.402563179009, 1.68332944674, 0.0100816307132, -2.84128731827e-16
4, 66.9840759126, 33.7571278441, 18.8344129328, 0.219192690128, 0.414739461519, 1.64723284697, 0.0310665582028, 5.82867087928e-15
2, 17.353934223, 24.8805675921, 210.983597882, 0.00178836276036, 0.414880006909, 1.647078543, 6.32462145505, -4.62952159247e-14
1, 75.0631163411, 4.62200146998, 3.93007281006, 2.19231841808, 0.850237149085, 0.795322392065, 2.85774881653, 6.27276008913e-14
4, 10.4949581272, 9.46310413212, 257.233954889, 54.9328440587, 0.470378789211, 0.367267771771, 0.162371800224, 3.32012195514e-13
3, 35.3319825273, 49.7465403841, 0.00108777129754, 0.766707079662, 0.161835877964, 1.14287827376, 8.20571887975, -2.35922392733e-15
4, 20.0426111912, 59.3718018887, 11.0096124368, 0.938992675508, 0.309477256588, 2.03233208558, 7.82298558, 18.265625
3, 88.7052656292, 23.8140192596, 2.34647736555, 170.276936679, 0.905262495765, 0.651387275925, 0.0243490993328, 7.29520610587e-14
5, 18.0238368175, 58.4598987919, 0.0637629785377, 0.0337681897158, 0.796367118016, 1.58366928272, 0.13489421674, 3.16587034366e-17
